Paper_ID,Question_ID,Question_Type,Question_Text,Token_Text,Word_Count
0460_w19_qp_23.pdf,6 ,MAIN,"Fig. 6.1 shows sources of water used in Egypt. Fig. 6.2 shows part of the River Nile and its main tributary, the Blue Nile, which provides 85% of the river water that reaches Egypt. surface water (rivers and reservoirs) groundwater treated waste water not shown: desalinated water 0.3% Fig. 6.1 Mediterranean Sea international boundary saline groundwater D DJIBOUTI EGYPT southern edge of Sahara Desert groundwater Sahara Desert R city deep N C Cairo groundwater R d K Khartoum K e a A Addis Ababa ERITREA SUDAN e N Grand e Renaissance D ETHIOPIA L ",show source water used Egypt show part River Nile main tributary Blue Nile provides river water reach Egypt surface water river reservoir groundwater treated waste water shown desalinated water Mediterranean Sea international boundary saline groundwater DJIBOUTI EGYPT southern edge Sahara Desert groundwater Sahara Desert city deep Cairo groundwater Khartoum Addis Ababa ERITREA SUDAN Grand Renaissance ETHIOPIA,549
0460_w19_qp_23.pdf,0 ,MAIN,50N O Fig. 6.2 Use Figs. 6.1 and 6.2 to answer the following questions. ,50N Use answer following question,72
0460_w19_qp_23.pdf,(a),SUB, (i) State the percentage of water used in Egypt that is obtained from surface rivers and reservoirs. ,State percentage water used Egypt obtained surface river reservoir,102
0460_w19_qp_23.pdf,(ii),SUB, Give two problems for Egypt of relying on groundwater for water to use. ,Give two problem Egypt relying groundwater water use,73
0460_w19_qp_23.pdf,(iii),SUB, Explain how groundwater is obtained. ,Explain groundwater obtained,38
0460_w19_qp_23.pdf,(iv),SUB, Name one source which could provide a large quantity of water for desalination in Egypt. ,Name one source could provide large quantity water desalination Egypt,90
0460_w19_qp_23.pdf,(v),SUB, Describe one disadvantage for a country of needing to use desalinated water. ,Describe one disadvantage country needing use desalinated water,78
0460_w20_qp_21.pdf,1 ,MAIN,"Study the map extract for Misterbianco, Italy. The scale is 1:50 000. ",Study map extract Misterbianco Italy scale 1:50,70
0460_w20_qp_21.pdf,(a),SUB," Fig. 1.1 shows some of the features around the main settlement at Misterbianco in the north east of the map extract. Study Fig. 1.1 and the map extract, and answer the questions below. MMiisstteerrbbiiaannccoo Fig. 1.1 Using the map extract, identify the following features shown in Fig. 1.1: ",show feature around main settlement Misterbianco north east map extract Study map extract answer question MMiisstteerrbbiiaannccoo Using map extract identify following feature shown,294
0460_w20_qp_21.pdf,(i),SUB, the type of road at A ,type road,23
0460_w20_qp_21.pdf,(ii),SUB, the type of road at B ,type road,23
0460_w20_qp_21.pdf,(iii),SUB, the height above sea level of the spot height at C ,height sea level spot height,52
0460_w20_qp_21.pdf,(iv),SUB, feature D ,feature,11
0460_w20_qp_21.pdf,(v),SUB, feature E. ,feature,12
0460_w20_qp_21.pdf,(b),SUB," Fig. 1.2 shows two areas, A and B, in the south west of the map extract. Study the two areas and answer the questions below. Fatt a Tenerelli Mass a Maddalena Fig. 1.2 The table below compares the features of the two areas. Complete the table by putting ticks in the correct six boxes. Use only one tick (3) for each row. Both these Neither of Feature Area A Area B areas these areas river flowing from south to north meandering river river flowing from north to south either flat or gently sloping steep slopes plateau ",show two area south west map extract Study two area answer question Fatt Tenerelli Mass Maddalena table compare feature two area Complete table putting tick correct six box Use one tick row Neither Feature Area Area area area river flowing south north meandering river river flowing north south either flat gently sloping steep slope plateau,521
0460_w20_qp_21.pdf,(c),SUB," Fig. 1.3 is a cross section through the settlement of Motta S. Anastasia, along northing 52, from 940520 to 000520. height height ",cross section settlement Motta S. Anastasia along northing 000520. height height,131
0460_w20_qp_21.pdf,(metres),SUB,  Fig. 1.3 ,,11
0460_w20_qp_21.pdf,(i),SUB, Identify the feature X. ,Identify feature,25
0460_w20_qp_21.pdf,(ii),SUB, Name the river at Y. ,Name river,22
0460_w20_qp_21.pdf,(iii),SUB," In Fig. 1.3, use a labelled arrow to show the position of the settlement of Motta S. Anastasia. [1] ",use labelled arrow show position settlement Motta S. Anastasia,101
0460_w20_qp_21.pdf,(d),SUB, A railway in the southern part of the map extract is shown by a thin black line. Find where the railway crosses a wide river near Staz.di Motta S. Anastasia. ,railway southern part map extract shown thin black line Find railway cross wide river near Staz.di Motta S. Anastasia,159
0460_w20_qp_21.pdf,(i),SUB," What is the distance along the railway, from where it crosses the wide river, to the eastern edge of the map? Give your answer in metres. ",distance along railway cross wide river eastern edge map Give answer metre,139
0460_w20_qp_21.pdf,(ii),SUB," What is the compass direction from where the railway crosses the wide river, to where the railway meets the eastern edge of the map? ",compass direction railway cross wide river railway meet eastern edge map,134
0460_w20_qp_21.pdf,(iii),SUB," Measure the bearing from where the railway crosses the wide river, to where the railway meets the eastern edge of the map. ",Measure bearing railway cross wide river railway meet eastern edge map,124
0460_w20_qp_21.pdf,(iv),SUB, Give the six-figure grid reference of the point where the railway crosses the wide river. ,Give six-figure grid reference point railway cross wide river,91
0460_w20_qp_21.pdf,(e),SUB," Fig. 1.4 shows two areas, area P in the north west of the map extract and area Q in the north east of the map extract just south of Misterbianco. Area P Area Q C. Spina Santa D EI P.gio Cardillo Fig. 1.4 Identify: ",show two area area north west map extract area north east map extract south Misterbianco Area Area C. Spina Santa EI P.gio Cardillo Identify,215
0460_w20_qp_21.pdf,(i),SUB, the settlement pattern in area P ,settlement pattern area,34
0460_w20_qp_21.pdf,(ii),SUB, the stream pattern in area Q. ,stream pattern area,31
0460_w20_qp_21.pdf,2 ,MAIN,"Fig. 2.1 shows the settlement hierarchy in South Holland, an area in the United Kingdom. DDoonniinnggttoonn SSppaallddiinngg Holbeach SSuuttttoonn BBrriiddggee Sutton main road CCrroowwllaanndd railway 1st order 2nd order settlement hierarchy 3rd order 4th order Fig. 2.1 ",show settlement hierarchy South Holland area United Kingdom DDoonniinnggttoonn SSppaallddiinngg Holbeach SSuuttttoonn BBrriiddggee Sutton main road CCrroowwllaanndd railway 1st order 2nd order settlement hierarchy 3rd order 4th order,272
0460_w20_qp_21.pdf,(a),SUB," (i) Using evidence from Fig. 2.1, suggest why Spalding has become the main town in South Holland. ",Using evidence suggest Spalding become main town South Holland,99
0460_w20_qp_21.pdf,(ii),SUB," Using Fig. 2.1, compare the main road links of the second and third order settlements. ",Using compare main road link second third order settlement,88
0460_w20_qp_21.pdf,(b),SUB," In Fig. 2.1, draw the possible sphere of influence of Long Sutton, a second order settlement. [1] ",draw possible sphere influence Long Sutton second order settlement,99
0460_w20_qp_21.pdf,(c),SUB, The distribution of settlements in Fig. 2.1 is not even. Suggest one possible reason for this. ,distribution settlement even Suggest one possible reason,96
0460_w20_qp_21.pdf,(d),SUB, Fig. 2.2 shows the relationship between settlement order and number of settlements in South Holland. number of settlements low high settlement order Fig. 2.2 ,show relationship settlement order number settlement South Holland number settlement low high settlement order,159
0460_w20_qp_21.pdf,(i),SUB," Using information from Fig. 2.1, plot the number of third order settlements in Fig. 2.2. ",Using information plot number third order settlement,90
0460_w20_qp_21.pdf,(ii),SUB, Describe the relationship between settlement order and number of settlements in South Holland shown in Fig. 2.2. ,Describe relationship settlement order number settlement South Holland shown,114
0460_w20_qp_21.pdf,3 ,MAIN,"The strongest earthquake in history was at Bio-Bio in Chile, in 1960, with a magnitude of 9.5. The location of Bio-Bio is shown in Fig. 3.1. America American BBiioo--BBiioo plate boundary plate movement Fig. 3.1 ",strongest earthquake history Bio-Bio Chile magnitude location Bio-Bio shown America American BBiioo -- BBiioo plate boundary plate movement,212
0460_w20_qp_21.pdf,(a),SUB, What type of plate margin is close to Bio-Bio? Tick one box below. Tick (3) Constructive (divergent) Destructive (convergent) Conservative ,type plate margin close Bio-Bio Tick one box Tick Constructive divergent Destructive convergent Conservative,140
0460_w20_qp_21.pdf,(b),SUB," Using evidence from Fig. 3.1, explain the cause of the Bio-Bio earthquake. ",Using evidence explain cause Bio-Bio earthquake,76
0460_w20_qp_21.pdf,(c),SUB, Explain what can be done to reduce the impacts of earthquakes. BLANK PAGE ,Explain done reduce impact earthquake BLANK PAGE,75
0460_w20_qp_21.pdf,4 ,MAIN,Figs. 4.1 and 4.2 (Insert) show part of a desert in southern Africa. ,Insert show part desert southern Africa,69
0460_w20_qp_21.pdf,(a),SUB, Describe the vegetation shown in Figs. 4.1 and 4.2. ,Describe vegetation shown,53
0460_w20_qp_21.pdf,(b),SUB, Fig. 4.2 also shows a waste heap produced by the mining of copper ore. Suggest how this may pose a threat to the natural environment. ,also show waste heap produced mining copper ore Suggest may pose threat natural environment,135
0460_w20_qp_21.pdf,5 ,MAIN,Fig. 5.1 shows information about the states most affected by soil erosion in one year in the USA. Information is shown for two types of soil erosion: by wind and by water. TTEEXXAASS ((TTXX)) MMIINNNNEESSOOTTAA ((MMNN)) by MMOONNTTAANNAA ((MMTT)) wind CCOOLLOORRAADDOO ((CCOO)) KKAANNSSAASS ((KKSS)) IIOOWWAA ((IIAA)) IILLLLIINNOOIISS ((IILL)) by MMIISSSSOOUURRII ((MMOO)) water TTEEXXAASS (()TX) NNEEBBRRAASSKKAA ((NNEE)) soil erosion (million tonnes) Fig. 5.1 ,show information state affected soil erosion one year USA Information shown two type soil erosion wind water TTEEXXAASS TTXX MMIINNNNEESSOOTTAA MMNN MMOONNTTAANNAA MMTT wind CCOOLLOORRAADDOO CCOO KKAANNSSAASS KKSS IIOOWWAA IIAA IILLLLIINNOOIISS IILL MMIISSSSOOUURRII MMOO water TTEEXXAASS TX NNEEBBRRAASSKKAA NNEE soil erosion million tonne,462
0460_w20_qp_21.pdf,(a),SUB, How much soil was eroded by water in Missouri? ,much soil eroded water Missouri,48
0460_w20_qp_21.pdf,(b),SUB, Fig. 5.2 shows the location of the states listed in Fig. 5.1. Fig. 5.2 ,show location state listed,72
0460_w20_qp_21.pdf,(i),SUB, Which of the following statements describes the location of the states in Fig. 5.2? Tick one box below. Tick (3) mostly in the centre mostly in the south mostly in the west ,following statement describes location state Tick one box Tick mostly centre mostly south mostly west,174
0460_w20_qp_21.pdf,(ii),SUB," Using Figs. 5.1 and 5.2, give one difference between the distribution of the states with soil erosion by wind and the distribution of the states with soil erosion by water. ",Using give one difference distribution state soil erosion wind distribution state soil erosion water,174
0460_w20_qp_21.pdf,(c),SUB, Fig. 5.3 shows the rainfall of the states shown in Figs. 5.1 and 5.2. Annual average rainfall (mm) Fig. 5.3 ,show rainfall state shown Annual average rainfall mm,109
